Abbreviation	Description	Reaction	GPR	Genes	Proteins	Subsystem	Reversible	Lower bound	Upper bound	Objective	Confidence Score	EC Number	Notes
R02978	Sphinganine:NADP+ 3-oxidoreductase	C00006 + C00836 <-- C00005 + C00080 + C02934				Metabolic pathways;Sphingolipid metabolism;	False	-1000.0	0.0	0			
R03005	ATP:nicotinamide-nucleotide adenylyltransferase	C00002 + C00080 + C01185 <=> C00013 + C00857		Bm10984;Bm3639		Metabolic pathways;Nicotinate and nicotinamide metabolism;	True	-616.5001030216124	616.5001030216124	0		2.7.7.1	
R03018	ATP:pantothenate 4'-phosphotransferase	C00002 + C00864 --> C00008 + C00080 + C03492		Bm1677;Bm2143d		Metabolic pathways;Pantothenate and CoA biosynthesis;	False	0.0	548.970026734042	0		2.7.1.33	
R03024	4-Nitrophenyl phosphate phosphohydrolase	C00001 + C03360 --> C00009 + C00870		Bm1775b;Bm7075;Bm5759;Bm3478		Aminobenzoate degradation;Microbial metabolism in diverse environments;	False	0.0	142.6314595695661	0		3.1.3.2	
R03026_M	(S)-3-hydroxybutanoyl-CoA hydro-lyase	M01144 <=> M00001 + M00877		Bm2467;Bm5593		Aminobenzoate degradation;Benzoate degradation;Biosynthesis of antibiotics;Butanoate metabolism;Carbon fixation pathways in prokaryotes;Carbon metabolism;Fatty acid degradation;Fatty acid metabolism;Lysine degradation;Metabolic pathways;Microbial metabolism in diverse environments;Tryptophan metabolism;	True	-674.9034724864416	674.9034724864416	0		4.2.1.17	
R03035_M	ATP:pantetheine-4'-phosphate adenylyltransferase	M00002 + M00080 + M01134 <=> M00013 + M00882		Bm6972		Metabolic pathways;Pantothenate and CoA biosynthesis;	True	-772.4619052479326	772.4619052479326	0		2.7.7.3	Present in Brugia with evidence not in OVOC
R03035_W	ATP:pantetheine-4'-phosphate adenylyltransferase	W00002 + W00080 + W01134 <=> W00013 + W00882		AAW71389		Metabolic pathways;Pantothenate and CoA biosynthesis;	True	-28.1365024259662	28.1365024259662	0		2.7.7.3	Present in Brugia with evidence not in OVOC
R03045_M	3-Hydroxypropionyl-CoA hydro-lyase	M05668 <=> M00001 + M00894		Bm2467;Bm5593		Carbon fixation pathways in prokaryotes;Carbon metabolism;Metabolic pathways;Microbial metabolism in diverse environments;Propanoate metabolism;beta-Alanine metabolism;	True	-674.9034724864416	674.9034724864416	0		4.2.1.17	
R03057	(7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate hydrolase	C00001 + C00909 --> C02165		Bm13802		Arachidonic acid metabolism;Metabolic pathways;	False	0.0	420.3136438788857	0		3.3.2.6	
R03104	3-Mercaptolactate:NAD+ oxidoreductase	C00003 + C05823 <=> C00004 + C00080 + C00957		Bm3339		Cysteine and methionine metabolism;	True	-681.2587138810879	681.2587138810879	0		1.1.1.27	
R03158_M		M00010 + M00080 + M01013 <-- M00001 + M05668		Bm3237		Carbon metabolism;Metabolic pathways;Propanoate metabolism;beta-Alanine metabolism;	False	-431.414799754002	0.0	0		3.1.2.4	
R03165	Hydroxymethylbilane hydro-lyase(cyclizing)	C01024 --> C00001 + C01051				Biosynthesis of secondary metabolites;Metabolic pathways;Porphyrin and chlorophyll metabolism;	False	0.0	1000.0	0			
R03165_W	Hydroxymethylbilane hydro-lyase(cyclizing)	W01024 --> W00001 + W01051				Biosynthesis of secondary metabolites;Metabolic pathways;Porphyrin and chlorophyll metabolism;	False	0.0	100.0	0	Literature		Heme synthesis
R03172_M	(S)-2-methylbutanoyl-CoA:acceptor 2,3-oxidoreductase	M04253 + M15980 <=> M03345 + M04570		Bm2260;Bm6014		Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Metabolic pathways;Valine, leucine and isoleucine degradation;	True	-71.9289889995644	71.9289889995644	0		1.3.8.7	
R03174_M	(S)-2-methylbutanoyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-(2-methylbutanoyl)transferase	M15973 + M15980 <-- M00010 + M15979		Bm7526b		Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Metabolic pathways;Valine, leucine and isoleucine degradation;	False	-601.4403211822506	0.0	0		2.3.1.168	
R03191_W	UDP-N-acetylmuramate:NADP+ oxidoreductase	W00003 + W01050 <-- W00004 + W00080 + W04631		AAW71366		Amino sugar and nucleotide sugar metabolism; Peptidoglycan biosynthesis; Metabolic pathways	False	-97.23787990630576	0.0	0		1.3.1.98	Unique to Wolbachia
R03192_W	UDP-N-acetylmuramate:NADP+ oxidoreductase	W00006 + W01050 <-- W00005 + W00080 + W04631		AAW71366		Amino sugar and nucleotide sugar metabolism; Peptidoglycan biosynthesis; Metabolic pathways	False	-97.23787990630576	0.0	0		1.3.1.98	Unique to Wolbachia
R03193_W	UDP-N-acetylmuramate:L-alanine ligase (ADP-forming)	W00002 + W00041 + W01050 --> W00008 + W00009 + W01212		AAW70709		D-Glutamine and D-glutamate metabolism;Metabolic pathways;Peptidoglycan biosynthesis;	False	0.0	63.18090472756397	0		6.3.2.8	
R03197_W	Uroporphyrinogen-III carboxy-lyase	W01051 --> 4.0 W00011 + W03263		AAW70593		Biosynthesis of secondary metabolites;Metabolic pathways;Porphyrin and chlorophyll metabolism;	False	0.0	67.93209521965579	0		4.1.1.37	Unique to Wolbachia
R03220_W	Coproporphyrinogen:oxygen oxidoreductase(decarboxylating)	W00007 + W03263 --> 2.0 W00001 + 2.0 W00011 + W01079		AAW71297		Biosynthesis of secondary metabolites;Metabolic pathways;Porphyrin and chlorophyll metabolism;	False	0.0	65.17925249126773	0		1.3.3.3	Unique to Wolbachia
R03222	protoporphyrinogen-IX:oxygen oxidoreductase	3.0 C00007 + C01079 --> 3.0 C00027 + C02191				Biosynthesis of secondary metabolites;Metabolic pathways;Porphyrin and chlorophyll metabolism;	False	0.0	1000.0	0			
R03222_W	protoporphyrinogen-IX:oxygen oxidoreductase	3.0 W00007 + W01079 --> 3.0 W00027 + W02191				Biosynthesis of secondary metabolites;Metabolic pathways;Porphyrin and chlorophyll metabolism;	False	0.0	100.0	0	Literature	1.3.3.4	Heme synthesis
R03236	ATP:D-tagatose-6-phosphate 1-phosphotransferase	C00002 + C01097 <=> C00008 + C03785		Bm7088;Bm8557;Bm7089		Galactose metabolism;Metabolic pathways;	True	-533.9845855709166	533.9845855709166	0		2.7.1.11	
R03237	CTP:D-tagatose 6-phosphate 1-phosphotransferase	C00063 + C01097 <=> C00112 + C03785		Bm7088;Bm8557;Bm7089		Galactose metabolism;Metabolic pathways;	True	-533.9845855709166	533.9845855709166	0		2.7.1.11	
R03238	UTP:D-tagatose 6-phosphate 1-phosphotransferase	C00075 + C01097 <=> C00015 + C03785		Bm7088;Bm8557;Bm7089		Galactose metabolism;Metabolic pathways;	True	-533.9845855709166	533.9845855709166	0		2.7.1.11	
R03239	ITP:D-tagatose 6-phosphate 1-phosphotransferase	C00081 + C01097 <=> C00104 + C03785		Bm7088;Bm8557;Bm7089		Galactose metabolism;Metabolic pathways;	True	-533.9845855709166	533.9845855709166	0		2.7.1.11	
R03269	N-[(R)-4'-Phosphopantothenoyl]-L-cysteine carboxy-lyase	C00080 + C04352 --> C00011 + C01134		Bm3597		Metabolic pathways;Pantothenate and CoA biosynthesis;	False	0.0	1000.0	0		4.1.1.36	
R03270_M		M05125 + M15972 --> M00068 + M16255		Bm11079;Bm7953;Bm13682;Bm13737		Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Citrate cycle (TCA cycle);Glycolysis / Gluconeogenesis;Microbial metabolism in diverse environments;Pyruvate metabolism;	False	0.0	351.2382500618303	0		1.2.4.1	
R03270_W		W05125 + W15972 --> W00068 + W16255		AAW70798;AAW71254		Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Citrate cycle (TCA cycle);Glycolysis / Gluconeogenesis;Microbial metabolism in diverse environments;Pyruvate metabolism;	False	0.0	100.0	0		1.2.4.1	
R03291	trans-4-Hydroxy-L-proline:NAD+ 5-oxidoreductase	C00003 + C01157 <=> C00004 + C00080 + C04281		Bm4441		Arginine and proline metabolism;Metabolic pathways;	True	-912.1462822664387	912.1462822664387	0		1.5.1.2	
R03291_M	trans-4-Hydroxy-L-proline:NAD+ 5-oxidoreductase	M00003 + M01157 <=> M00004 + M00080 + M04281		Bm4441		Arginine and proline metabolism;Metabolic pathways;	True	-912.1462822664387	912.1462822664387	0		1.5.1.2	
R03293	trans-4-Hydroxy-L-proline:NADP+ 5-oxidoreductase	C00006 + C01157 <=> C00005 + C00080 + C04281		Bm4441		Arginine and proline metabolism;Metabolic pathways;	True	-912.1462822664387	912.1462822664387	0		1.5.1.2	
R03293_M	trans-4-Hydroxy-L-proline:NADP+ 5-oxidoreductase	M00006 + M01157 <=> M00005 + M00080 + M04281		Bm4441		Arginine and proline metabolism;Metabolic pathways;	True	-912.1462822664387	912.1462822664387	0		1.5.1.2	
R03295	trans-4-Hydroxy-L-proline:(acceptor) oxidoreductase	C00016 + C01157 --> C01352 + C04281				Arginine and proline metabolism;Metabolic pathways;	False	0.0	1000.0	0			
R03314		C01165 <=> C00001 + C00080 + C03912				Arginine and proline metabolism;Biosynthesis of amino acids;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbapenem biosynthesis;Metabolic pathways;	True	-1000.0	1000.0	0			
R03316_M		M05381 + M15972 --> M00068 + M16254		Bm13728		Citrate cycle (TCA cycle);Microbial metabolism in diverse environments;	False	0.0	143.8708601393055	0		1.2.4.2	
R03316_W		W05381 + W15972 --> W00068 + W16254		AAW70983		Citrate cycle (TCA cycle);Microbial metabolism in diverse environments;	False	0.0	100.0	0		1.2.4.2	
R03321	beta-D-Glucose 6-phosphate ketol-isomerase	C01172 <=> C05345		Bm13946		Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Glycolysis / Gluconeogenesis;Metabolic pathways;Microbial metabolism in diverse environments;	True	-398.4481110581097	398.4481110581097	0		5.3.1.9	
R03342	3-(4-Hydroxyphenyl)pyruvate keto-enol-isomerase	C01179 <=> C05350		Bm6870a		Tyrosine metabolism;	True	-474.9191316237036	474.9191316237036	0		5.3.2.1	
R03346	nicotinate D-ribonucleotide phosphohydrolase	C00001 + C01185 --> C00009 + C05841		Bm12846;Bm6290;Bm7091		Nicotinate and nicotinamide metabolism;	False	0.0	867.2300373736033	0		3.1.3.5	
R03346_W	nicotinate D-ribonucleotide phosphohydrolase	W00001 + W01185 --> W00009 + W05841		AAW71137		Nicotinate and nicotinamide metabolism;	False	0.0	40.05260272291937	0		3.1.3.5	
R03347	ATP:beta-D-ribosylnicotinate 5-phosphotransferase	C00008 + C01185 <-- C00002 + C05841				Metabolic pathways;Nicotinate and nicotinamide metabolism;	False	-1000.0	0.0	0			
R03348	Nicotinate-nucleotide:pyrophosphate phosphoribosyltransferase (carboxylating)	C00011 + C00013 + C01185 <-- C00119 + C03722				Metabolic pathways;Nicotinate and nicotinamide metabolism;	False	-1000.0	0.0	0			
R03355	beta-D-Galactosyl-1,4-beta-D-glucosylceramide galactohydrolase	C00001 + C01290 --> C00124 + C01190		Bm5835		Metabolic pathways;Sphingolipid metabolism;	False	0.0	478.9164303920726	0		3.2.1.23	
R03361	ATP:1-Phosphatidyl-1D-myo-inositol 4-phosphotransferase	C00002 + C01194 --> C00008 + C00080 + C01277		Bm3857;Bm7141		Inositol phosphate metabolism;Metabolic pathways;Phosphatidylinositol signaling system;	False	0.0	365.1215731780276	0		2.7.1.67	
R03376		C00007 + C00026 + C02188 <=> C00001 + C00011 + C00042 + C01211		Bm4275			True	-392.2085096577183	392.2085096577183	0		1.14.11.4	Present in Brugia with evidence not in OVOC
R03416	1-Acyl-sn-glycero-3-phosphoethanolamine aldehydohydrolase	C00001 + C04438 --> C00080 + C00162 + C01233		Bm7461		Glycerophospholipid metabolism;	False	0.0	400.1099967648009	0		3.1.1.5	
R03417	L-2-Lysophosphatidylethanolamine aldehydohydrolase	C00001 + C05973 --> C00162 + C01233		Bm7461		Glycerophospholipid metabolism;	False	0.0	400.1099967648009	0		3.1.1.5	
R03435	1-Phosphatidyl-1D-myo-inositol-4,5-bisphosphate inositoltrisphosphohydrolase	C00001 + C04637 --> C00080 + C00641 + C01245		Bm1768f;Bm8719;Bm9957;Bm5477d;Bm5233a;Bm3716h		Inositol phosphate metabolism;Metabolic pathways;Phosphatidylinositol signaling system;	False	0.0	498.0202500100287	0		3.1.4.11	
R03458		C00006 + C04454 <-- C00005 + C00080 + C01268				Metabolic pathways;Riboflavin metabolism;	False	-1000.0	0.0	0			
R03458_W		W00006 + W04454 <-- W00005 + W00080 + W01268				Metabolic pathways;Riboflavin metabolism;	False	-100.0	0.0	0			
R03459_W		W00001 + W01304 --> W00014 + W01268		AAW70618		Metabolic pathways;Riboflavin metabolism;	False	0.0	33.22096979098514	0		3.5.4.26	Present in Brugia with evidence not in OVOC
R03469	ATP:1-phosphatidyl-1D-myo-inositol-4-phosphate 5-phosphotransferase	C00002 + C01277 --> C00008 + C00080 + C04637		Bm4404a;Bm6086		Inositol phosphate metabolism;Metabolic pathways;Phosphatidylinositol signaling system;	False	0.0	681.9807718600994	0		2.7.1.68	
R03522	RX:glutathione R-transferase	C00051 + C01322 --> C00462 + C02320		Bm10857;Bm5414.1		Glutathione metabolism;	False	0.0	352.2102611085662	0		2.5.1.18	
R03522_W	RX:glutathione R-transferase	W00051 + W01322 --> W00462 + W02320		AAW71023		Glutathione metabolism;	False	0.0	100.0	0		2.5.1.18	
R03530	ATP:dIDP phosphotransferase	C00002 + C01344 <=> C00008 + C01345		Bm13781b;Bm6678		Purine metabolism;	True	-312.9841748353344	312.9841748353344	0		2.7.4.6	
R03530_W	ATP:dIDP phosphotransferase	W00002 + W01344 <=> W00008 + W01345		AAW71305		Purine metabolism;	True	-9.099378453356396	9.099378453356396	0		2.7.4.6	
R03531	2'-Deoxyinosine-5'-triphosphate pyrophosphohydrolase;  dITP diphosphohydrolase (diphosphate-forming)	C00001 + C01345 --> C00013 + C06196		Bm14031a		Purine metabolism;	False	0.0	1000.0	0		3.6.1.19	
R03534_M	2-Hydroxyglutarate:(acceptor) 2-oxidoreductase	M00016 + M02630 <=> M00026 + M01352		Bm6576		Butanoate metabolism;	True	-559.5676570852816	559.5676570852816	0		1.1.99.2	
R03546	carbamate hydro-lyase;  cyanate hydratase;  cyanate C-N-lyase	C00080 + C00288 + C01417 --> C00011 + C01563		Bm10909		Nitrogen metabolism;	False	0.0	125.7877274693523	0		4.2.1.104	
R03629	substrate,reduced-flaboprotein:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)	C00007 + C01598 + C03024 --> C00001 + C03161 + C05643		Bm1751;Bm2557;Bm7159		Tryptophan metabolism;	False	0.0	149.8507287736312	0		1.14.14.1	
R03776_M	trans-Oct-2-enoyl-CoA reductase	M00006 + M01944 <-- M00005 + M00080 + M05276		Bm13654		Fatty acid elongation;Fatty acid metabolism;Metabolic pathways;	False	-709.3734224992706	0.0	0		1.3.1.38	
R03777_M	octanoyl-CoA:electron-transfer flavoprotein 2-oxidoreductase	M00016 + M01944 <=> M01352 + M05276		Bm4556;Bm6014;Bm2260;Bm4601		Fatty acid degradation;Fatty acid metabolism;Metabolic pathways;	True	-180.7032600613419	180.7032600613419	0		1.3.3.6/1.3.8.7	
R03778	Octanoyl-CoA:acetyl-CoA C-acyltransferase	C00024 + C01944 <=> C00010 + C05265		Bm1745		Fatty acid degradation;Fatty acid elongation;Fatty acid metabolism;Metabolic pathways;	True	-1000.0	1000.0	0		2.3.1.16	
R03778_M	Octanoyl-CoA:acetyl-CoA C-acyltransferase	M00024 + M01944 <=> M00010 + M05265		Bm1745		Fatty acid degradation;Fatty acid elongation;Fatty acid metabolism;Metabolic pathways;	True	-1000.0	1000.0	0		2.3.1.16	
R03779	Octanoyl-CoA:L-carnitine O-octanoyltransferase	C00318 + C01944 --> C00010 + CC1944				Fatty acid metabolism	False	0.0	1000.0	0		2.3.1.21	Carnitine shuttle
R03779_M	Octanoyl-CoA:L-carnitine O-octanoyltransferase	M00318 + M01944 <-- M00010 + MC1944				Fatty acid metabolism	False	-1000.0	0.0	0		2.3.1.21	Carnitine shuttle
R03814	Linoleoyl-CoA, hydrogen-donor:oxygen oxidoreductase	C00007 + 2.0 C00999 + C02050 --> 2.0 C00001 + 2.0 C00996 + C03035				Biosynthesis of unsaturated fatty acids;Fatty acid metabolism;	False	0.0	1000.0	0			Unique to OVOC
R03814_1	8,11,14-Eicosatrienoyl-CoA, hydrogen-donor:oxygen oxidoreductase	C00007 + 2.0 C00999 + C03595 --> 2.0 C00001 + 2.0 C00996 + C02249				Arachidonic acid metabolism	False	0.0	1000.0	0			
R03815_M	dihydrolipoylprotein:NAD+ oxidoreductase	M00003 + M02972 <=> M00004 + M00080 + M02051		Bm13832		Glycine, serine and threonine metabolism;	True	-732.9311155053019	732.9311155053019	0		1.8.1.4	
R03815_W	dihydrolipoylprotein:NAD+ oxidoreductase	W00003 + W02972 <=> W00004 + W00080 + W02051		AAW71149;AAW71147		Glycine, serine and threonine metabolism;	True	-72.55375331068727	72.55375331068727	0		1.8.1.4	
R03856_M	trans-Dodec-2-enoyl-CoA reductase	M00006 + M01832 <-- M00005 + M00080 + M03221		Bm13654		Fatty acid elongation;Fatty acid metabolism;Metabolic pathways;	False	-709.3734224992706	0.0	0		1.3.1.38	
R03857_M	lauroyl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase	M00016 + M01832 <=> M01352 + M03221		Bm4556;Bm6014;Bm2260;Bm4601		Fatty acid degradation;Fatty acid metabolism;Metabolic pathways;	True	-180.7032600613419	180.7032600613419	0		1.3.3.6/1.3.8.7	
R03858	Lauroyl-CoA:acetyl-CoA C-acyltransferase	C00024 + C01832 <=> C00010 + C05261		Bm1745		Fatty acid degradation;Fatty acid elongation;Fatty acid metabolism;Metabolic pathways;	True	-1000.0	1000.0	0		2.3.1.16	
R03858_M	Lauroyl-CoA:acetyl-CoA C-acyltransferase	M00024 + M01832 <=> M00010 + M05261		Bm1745		Fatty acid degradation;Fatty acid elongation;Fatty acid metabolism;Metabolic pathways;	True	-1000.0	1000.0	0		2.3.1.16	
R03875		C00019 + C02188 --> C00021 + C05544		Bm10440;Bm10906;Bm5216;Bm2509;Bm2716;Bm5753c;Bm15489a;Bm12552;Bm6516;Bm6019;Bm6537;Bm5741b;Bm5240b		Lysine degradation;	False	0.0	578.4551031157177	0		2.1.1.43	
R03889	2-Aminomuconate semialdehyde:NAD+ 6-oxidoreductase	C00001 + C00003 + C03824 --> C00004 + C00080 + C02220				Metabolic pathways;Tryptophan metabolism;	False	0.0	1000.0	0			
R03920	ATP:D-fructose 6-phosphotransferase	C00002 + C02336 <=> C00008 + C05345		Bm10227;Bm3363;Bm12811		Amino sugar and nucleotide sugar metabolism;Starch and sucrose metabolism;	True	-785.9811983307218	785.9811983307218	0		2.7.1.1	
R03936	Formylkynurenine hydrolase	C00001 + C02700 --> C00041 + C00080 + C05653		Bm2226		Tryptophan metabolism;	False	0.0	1000.0	0		3.7.1.3	
R03968		C02504 <=> C00001 + C02631		Bm4388			True	-227.3028729224317	227.3028729224317	0		4.2.1.33	Present in Brugia with evidence not in OVOC
R03989_M	trans-Tetradec-2-enoyl-CoA reductase	M00006 + M02593 <-- M00005 + M00080 + M05273		Bm13654		Fatty acid elongation;Fatty acid metabolism;Metabolic pathways;	False	-709.3734224992706	0.0	0		1.3.1.38	
R03990_M	tetradecanoyl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase	M00016 + M02593 <=> M01352 + M05273		Bm4556;Bm6014;Bm2260;Bm4601		Fatty acid degradation;Fatty acid metabolism;Metabolic pathways;	True	-180.7032600613419	180.7032600613419	0		1.3.3.6/1.3.8.7	
R03991	myristoyl-CoA:acetylCoA C-myristoyltransferase	C00024 + C02593 <=> C00010 + C05259		Bm1745		Fatty acid degradation;Fatty acid elongation;Fatty acid metabolism;Metabolic pathways;	True	-1000.0	1000.0	0		2.3.1.16	
R03991_M	myristoyl-CoA:acetylCoA C-myristoyltransferase	M00024 + M02593 <=> M00010 + M05259		Bm1745		Fatty acid degradation;Fatty acid elongation;Fatty acid metabolism;Metabolic pathways;	True	-1000.0	1000.0	0		2.3.1.16	
R04001		C04411 <=> C00001 + C02631		Bm4388			True	-227.3028729224317	227.3028729224317	0		4.2.1.33	Present in Brugia with evidence not in OVOC
R04014	dodecanoyl-[acyl-carrier-protein] hydrolase	C00001 + C05223 --> C00229 + C02679				Fatty acid biosynthesis;Metabolic pathways;	False	0.0	1000.0	0			
R04095_M	3-methylbutanoyl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase	M00016 + M02939 --> M01352 + M03069		Bm2260;Bm6014		Metabolic pathways;Valine, leucine and isoleucine degradation;	False	0.0	71.9289889995644	0		1.3.8.7	
R04097_M	3-methylbutanoyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-(3-methylbutanoyl)transferase	M02939 + M15973 <-- M00010 + M15975		Bm7526b		Metabolic pathways;Valine, leucine and isoleucine degradation;	False	-601.4403211822506	0.0	0		2.3.1.168	
R04121	Fatty acid,reduced-flaboprotein:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)	C00007 + C00162 + C03024 --> C00001 + C03161 + C05102		Bm1751;Bm2557;Bm7159		Fatty acid degradation;	False	0.0	149.8507287736312	0		1.14.14.1	
R04137	3-hydroxyisovaleryl-CoA hydro-lyase	C05998 <=> C00001 + C03069		Bm2467;Bm5593		Valine, leucine and isoleucine degradation;	True	-674.9034724864416	674.9034724864416	0		4.2.1.17	
R04144_W	5-Phospho-D-ribosylamine:glycine ligase (ADP-forming)	W00002 + W00037 + W03090 <=> W00008 + W00009 + W00080 + W03838		AAW71053		Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Metabolic pathways;Purine metabolism;	True	-30.88167064218467	30.88167064218467	0		6.3.4.13	Unique to Wolbachia
R04170	(S)-3-Hydroxydodecanoyl-CoA hydro-lyase	C05262 <=> C00001 + C03221		Bm2467;Bm5593		Fatty acid degradation;Fatty acid elongation;Fatty acid metabolism;Metabolic pathways;	True	-674.9034724864416	674.9034724864416	0		4.2.1.17	
R04170_M	(S)-3-Hydroxydodecanoyl-CoA hydro-lyase	M05262 <=> M00001 + M03221		Bm2467;Bm5593		Fatty acid degradation;Fatty acid elongation;Fatty acid metabolism;Metabolic pathways;	True	-674.9034724864416	674.9034724864416	0		4.2.1.17	
